,Participants,Masks,Target Location Straight,Trial Stage,Target Location Rotate,Correlation
564,02,v5,99,0,153,-0.02009224230250642
565,02,v5,99,0,207,-0.08786966034570584
566,02,v5,99,0,45,-0.037159472367263954
567,02,v5,99,0,99,-0.0660589091994607
568,02,v5,99,1,153,-0.01932155706504197
569,02,v5,99,1,207,-0.12029922672182504
570,02,v5,99,1,45,-0.14524081149128681
571,02,v5,99,1,99,-0.08105528713761988
572,02,v5,99,2,153,-0.13177079295181618
573,02,v5,99,2,207,-0.142549743667801
574,02,v5,99,2,45,-0.08265437689555366
575,02,v5,99,2,99,-0.0658726353506641
576,03,premotor,153,0,153,-0.005741439458549415
577,03,premotor,153,0,207,-0.05711419974766343
578,03,premotor,153,0,45,-0.03179290385810337
579,03,premotor,153,0,99,-0.07122607974326656
580,03,premotor,153,1,153,-0.03525036560938355
581,03,premotor,153,1,207,-0.057607942654472874
582,03,premotor,153,1,45,-0.008636664925318682
583,03,premotor,153,1,99,-0.11180340685904155
584,03,premotor,153,2,153,-0.0855572471169144
585,03,premotor,153,2,207,-0.016339866556054697
586,03,premotor,153,2,45,-0.05436032406240844
587,03,premotor,153,2,99,-0.007050935310515776
588,03,premotor,207,0,153,-0.06285580194750766
589,03,premotor,207,0,207,-0.03774782210103471
590,03,premotor,207,0,45,-0.03702834314584033
591,03,premotor,207,0,99,-0.04975442590854803
592,03,premotor,207,1,153,-0.1046495542758884
593,03,premotor,207,1,207,-0.056391023348443536
594,03,premotor,207,1,45,-0.10056311644534263
595,03,premotor,207,1,99,-0.05475895216855627
596,03,premotor,207,2,153,-0.06965738965514388
597,03,premotor,207,2,207,-0.12898795537925023
598,03,premotor,207,2,45,-0.05649926892639137
599,03,premotor,207,2,99,-0.09817219738739172
600,03,premotor,45,0,153,-0.08865757479280399
601,03,premotor,45,0,207,-0.12312126517496537
602,03,premotor,45,0,45,-0.10447909803461058
603,03,premotor,45,0,99,-0.09609746539117552
604,03,premotor,45,1,153,-0.06291300529138115
605,03,premotor,45,1,207,-0.10213719172637381
606,03,premotor,45,1,45,-0.06586036471034762
607,03,premotor,45,1,99,-0.06787632271332913
608,03,premotor,45,2,153,-0.017335224397544154
609,03,premotor,45,2,207,-0.07225227385074233
610,03,premotor,45,2,45,-0.044900361937603196
611,03,premotor,45,2,99,-0.03230002049203439
612,03,premotor,99,0,153,-0.12704145855596513
613,03,premotor,99,0,207,-0.09654962857820114
614,03,premotor,99,0,45,-0.10998627841216625
615,03,premotor,99,0,99,-0.0766772823856948
616,03,premotor,99,1,153,-0.09375917409453119
617,03,premotor,99,1,207,-0.08892122902963036
618,03,premotor,99,1,45,-0.14723095022647148
619,03,premotor,99,1,99,-0.08614778004573005
620,03,premotor,99,2,153,-0.09929181243332266
621,03,premotor,99,2,207,-0.007686226459658406
622,03,premotor,99,2,45,-0.07101077059975752
623,03,premotor,99,2,99,-0.09056583900889247
624,03,motor,153,0,153,-0.06896655029844087
625,03,motor,153,0,207,-0.10448217429706655
626,03,motor,153,0,45,-0.10742960216198924
627,03,motor,153,0,99,-0.12947616525906283
628,03,motor,153,1,153,-0.09768397916701149
629,03,motor,153,1,207,-0.02377187240699795
630,03,motor,153,1,45,-0.04068568686248133
631,03,motor,153,1,99,-0.19627767480030356
632,03,motor,153,2,153,-0.15336652544644025
633,03,motor,153,2,207,-0.11619713811863507
634,03,motor,153,2,45,-0.10893058117525806
635,03,motor,153,2,99,-0.0897699559299501
636,03,motor,207,0,153,-0.015435587069953625
637,03,motor,207,0,207,-0.04565492466981494
638,03,motor,207,0,45,-0.010031180840269709
639,03,motor,207,0,99,-0.06275971854358835
640,03,motor,207,1,153,-0.09492065681478896
641,03,motor,207,1,207,-0.05888267445727727
642,03,motor,207,1,45,-0.02268753779573622
643,03,motor,207,1,99,-0.003633904861461444
644,03,motor,207,2,153,-0.07606907181913718
645,03,motor,207,2,207,-0.1131351423234341
646,03,motor,207,2,45,-0.06352925147519975
647,03,motor,207,2,99,-0.04915971530412177
648,03,motor,45,0,153,-0.08011946936442998
649,03,motor,45,0,207,-0.13564273162657883
650,03,motor,45,0,45,-0.12004561121704559
651,03,motor,45,0,99,-0.10404612434939864
652,03,motor,45,1,153,-0.039954728893537426
653,03,motor,45,1,207,-0.13876729025352147
654,03,motor,45,1,45,-0.0973827185705594
655,03,motor,45,1,99,-0.06368962094991033
656,03,motor,45,2,153,-0.009536453042361502
657,03,motor,45,2,207,-0.08767558727971356
658,03,motor,45,2,45,-0.07313438032351607
659,03,motor,45,2,99,-0.04920669197558759
660,03,motor,99,0,153,-0.07693455770024961
661,03,motor,99,0,207,-0.026127633410225098
662,03,motor,99,0,45,-0.03333791654829718
663,03,motor,99,0,99,0.0031233725555353323
664,03,motor,99,1,153,-0.04679000604583876
665,03,motor,99,1,207,-0.0431450286441787
666,03,motor,99,1,45,-0.13724903071150557
667,03,motor,99,1,99,-0.05197619773494207
668,03,motor,99,2,153,-0.009968258599582336
669,03,motor,99,2,207,-0.004697384315219367
670,03,motor,99,2,45,-0.06178297975744212
671,03,motor,99,2,99,-0.0627902438333026
672,03,v1,153,0,153,-0.02802609611519053
673,03,v1,153,0,207,0.004231310062950909
674,03,v1,153,0,45,-0.0967816472749902
675,03,v1,153,0,99,-0.11431639518687439
676,03,v1,153,1,153,-0.0162651124513482
677,03,v1,153,1,207,0.028388897506853007
678,03,v1,153,1,45,-0.10844661143642408
679,03,v1,153,1,99,-0.12915782139649068
680,03,v1,153,2,153,-0.07511827727472584
681,03,v1,153,2,207,0.02106196522827214
682,03,v1,153,2,45,-0.058460902246791964
683,03,v1,153,2,99,-0.11580730827446942
684,03,v1,207,0,153,-0.10148120078843982
685,03,v1,207,0,207,0.03330078452451216
686,03,v1,207,0,45,-0.12735447785403184
687,03,v1,207,0,99,-0.10763168526145739
688,03,v1,207,1,153,-0.05984060332934342
689,03,v1,207,1,207,0.05220098150888411
690,03,v1,207,1,45,-0.07386021074289455
691,03,v1,207,1,99,0.0028889950221368844
692,03,v1,207,2,153,-0.08237310229304633
693,03,v1,207,2,207,-0.027188144413343447
694,03,v1,207,2,45,0.01042189009478351
695,03,v1,207,2,99,-0.07509438363378819
696,03,v1,45,0,153,-0.10519864364123369
697,03,v1,45,0,207,-0.17248525235399004
698,03,v1,45,0,45,0.12604790415543068
699,03,v1,45,0,99,0.00540449897497581
700,03,v1,45,1,153,-0.09906203167378248
701,03,v1,45,1,207,-0.13954542032814407
702,03,v1,45,1,45,0.030731778889907583
703,03,v1,45,1,99,0.058176354719510666
704,03,v1,45,2,153,-0.09528054662153632
705,03,v1,45,2,207,-0.17354591962471633
706,03,v1,45,2,45,-0.0677643388630348
707,03,v1,45,2,99,-0.08838703744073349
708,03,v1,99,0,153,-0.011078659230406048
709,03,v1,99,0,207,-0.10143838171052641
710,03,v1,99,0,45,-0.140472071762221
711,03,v1,99,0,99,0.0437569708852827
712,03,v1,99,1,153,-0.07537122623225176
713,03,v1,99,1,207,-0.15567216851538754
714,03,v1,99,1,45,-0.1604586818739766
715,03,v1,99,1,99,-0.16026898485961613
716,03,v1,99,2,153,-0.013944312734850828
717,03,v1,99,2,207,-0.10830104825255879
718,03,v1,99,2,45,-0.06603667275656352
719,03,v1,99,2,99,-0.025333800427682046
720,03,sup_parietal,153,0,153,-0.052845138899631244
721,03,sup_parietal,153,0,207,-0.06898635826378688
722,03,sup_parietal,153,0,45,-0.0864028494473483
723,03,sup_parietal,153,0,99,-0.08992139902949628
724,03,sup_parietal,153,1,153,0.03054302863365231
725,03,sup_parietal,153,1,207,-0.06172514178900956
726,03,sup_parietal,153,1,45,-0.06232234803879374
727,03,sup_parietal,153,1,99,-0.06986132481758686
728,03,sup_parietal,153,2,153,-0.046854152163375185
729,03,sup_parietal,153,2,207,-0.01804477032468532
730,03,sup_parietal,153,2,45,-0.05585783731858982
731,03,sup_parietal,153,2,99,-0.03348930776735558
732,03,sup_parietal,207,0,153,-0.06440064204089524
733,03,sup_parietal,207,0,207,-0.015998671675601924
734,03,sup_parietal,207,0,45,0.0609265558539232
735,03,sup_parietal,207,0,99,-0.039789556143971276
736,03,sup_parietal,207,1,153,-0.11228591309690593
737,03,sup_parietal,207,1,207,-0.0651906928791473
738,03,sup_parietal,207,1,45,-0.011989488002429542
739,03,sup_parietal,207,1,99,-0.11150129024060557
740,03,sup_parietal,207,2,153,-0.05964507713828052
741,03,sup_parietal,207,2,207,-0.12861874315970878
742,03,sup_parietal,207,2,45,0.005981240174407036
743,03,sup_parietal,207,2,99,-0.06089005202536598
744,03,sup_parietal,45,0,153,-0.026895839408128785
745,03,sup_parietal,45,0,207,-0.09382696689276349
746,03,sup_parietal,45,0,45,-0.019117377560873023
747,03,sup_parietal,45,0,99,-0.003517469995822732
748,03,sup_parietal,45,1,153,-0.10051186432935086
749,03,sup_parietal,45,1,207,-0.06976967283998506
750,03,sup_parietal,45,1,45,-0.08353539965608293
751,03,sup_parietal,45,1,99,-0.015504795336021266
752,03,sup_parietal,45,2,153,-0.013530082392913334
753,03,sup_parietal,45,2,207,-0.06209855900979815
754,03,sup_parietal,45,2,45,-0.11546947584999308
755,03,sup_parietal,45,2,99,-0.03678948414338564
756,03,sup_parietal,99,0,153,-0.057253629203748865
757,03,sup_parietal,99,0,207,-0.10908822223842218
758,03,sup_parietal,99,0,45,-0.15214027189261908
759,03,sup_parietal,99,0,99,-0.031746915452358054
760,03,sup_parietal,99,1,153,-0.051560809821159646
761,03,sup_parietal,99,1,207,-0.038086233954055596
762,03,sup_parietal,99,1,45,-0.1096406626820048
763,03,sup_parietal,99,1,99,-0.09164707727841721
764,03,sup_parietal,99,2,153,-0.06752582163636246
765,03,sup_parietal,99,2,207,-0.038173949284775216
766,03,sup_parietal,99,2,45,-0.09564592246257567
767,03,sup_parietal,99,2,99,-0.08171082327878251
768,03,inf_parietal,153,0,153,-0.008588789468294937
769,03,inf_parietal,153,0,207,-0.051540274678962494
770,03,inf_parietal,153,0,45,-0.06099778411269563
771,03,inf_parietal,153,0,99,-0.05876119154127612
772,03,inf_parietal,153,1,153,0.019261436677394342
773,03,inf_parietal,153,1,207,-0.06373533387539958
774,03,inf_parietal,153,1,45,-0.03565545402519902
775,03,inf_parietal,153,1,99,-0.10148812647811944
776,03,inf_parietal,153,2,153,-0.038452175559095594
777,03,inf_parietal,153,2,207,-0.02569921697051099
778,03,inf_parietal,153,2,45,-0.03684163140668232
779,03,inf_parietal,153,2,99,0.042294083895869826
780,03,inf_parietal,207,0,153,0.009054037813482501
781,03,inf_parietal,207,0,207,0.03329878855775837
782,03,inf_parietal,207,0,45,0.01955381773275854
783,03,inf_parietal,207,0,99,-0.0268418630363077
784,03,inf_parietal,207,1,153,-0.03827656931689191
785,03,inf_parietal,207,1,207,-0.007855551083674129
786,03,inf_parietal,207,1,45,-0.01188955672577133
787,03,inf_parietal,207,1,99,-0.0571297496450629
788,03,inf_parietal,207,2,153,0.00622233377038936
789,03,inf_parietal,207,2,207,-0.11638492129109827
790,03,inf_parietal,207,2,45,-0.009948131089883749
791,03,inf_parietal,207,2,99,-0.08155120219934262
792,03,inf_parietal,45,0,153,-0.1080075929953846
793,03,inf_parietal,45,0,207,-0.10013356582187724
794,03,inf_parietal,45,0,45,-0.08203438896697497
795,03,inf_parietal,45,0,99,-0.07563155773466834
796,03,inf_parietal,45,1,153,-0.09811533777229153
797,03,inf_parietal,45,1,207,-0.08395658498095952
798,03,inf_parietal,45,1,45,-0.08601375955872406
799,03,inf_parietal,45,1,99,-0.04819208820215788
800,03,inf_parietal,45,2,153,-0.026883664232114718
801,03,inf_parietal,45,2,207,-0.08857851797890522
802,03,inf_parietal,45,2,45,-0.0014183825579425977
803,03,inf_parietal,45,2,99,-0.02614195468665684
804,03,inf_parietal,99,0,153,-0.13312315759438365
805,03,inf_parietal,99,0,207,-0.13977930759315155
806,03,inf_parietal,99,0,45,-0.1327814052646974
807,03,inf_parietal,99,0,99,-0.10172145978428301
808,03,inf_parietal,99,1,153,-0.10504606147731263
809,03,inf_parietal,99,1,207,-0.11428778418282208
810,03,inf_parietal,99,1,45,-0.13136467129497725
811,03,inf_parietal,99,1,99,-0.08639875378446941
812,03,inf_parietal,99,2,153,-0.1257339759205013
813,03,inf_parietal,99,2,207,-0.06996924304091848
814,03,inf_parietal,99,2,45,-0.10393566884950967
815,03,inf_parietal,99,2,99,-0.15189325981770987
816,03,v5,153,0,153,0.01196834388845995
817,03,v5,153,0,207,-0.023267027423742884
818,03,v5,153,0,45,0.03434228574759635
819,03,v5,153,0,99,0.07547926967034278
820,03,v5,153,1,153,0.13899109733841597
821,03,v5,153,1,207,0.0703664822670918
822,03,v5,153,1,45,0.05286889483820352
823,03,v5,153,1,99,0.09893414672662562
824,03,v5,153,2,153,-0.03016724178359593
825,03,v5,153,2,207,-0.022386699441951315
826,03,v5,153,2,45,-0.12771210716886672
827,03,v5,153,2,99,-0.0943881694480379
828,03,v5,207,0,153,-0.08960294163110721
829,03,v5,207,0,207,-0.018692867216754974
830,03,v5,207,0,45,-0.02078818443858573
831,03,v5,207,0,99,-0.1150171700091727
832,03,v5,207,1,153,-0.0920665738233115
833,03,v5,207,1,207,-0.09460412857396736
834,03,v5,207,1,45,-0.13529895553944743
835,03,v5,207,1,99,-0.07199926508474586
836,03,v5,207,2,153,0.014544260180255248
837,03,v5,207,2,207,-0.009803873967528649
838,03,v5,207,2,45,-0.06491801669653136
839,03,v5,207,2,99,-0.039677627568302405
840,03,v5,45,0,153,-0.25250612555994956
841,03,v5,45,0,207,-0.2459713408975533
842,03,v5,45,0,45,-0.08667619529611917
843,03,v5,45,0,99,-0.12431941526746455
844,03,v5,45,1,153,-0.1453304323251976
845,03,v5,45,1,207,-0.11715644549146656
846,03,v5,45,1,45,-0.16154629185718428
847,03,v5,45,1,99,-0.17063252931268807
848,03,v5,45,2,153,-0.10047353702522388
849,03,v5,45,2,207,-0.05415459580773581
850,03,v5,45,2,45,-0.015731671654061724
851,03,v5,45,2,99,-0.05795000397176325
852,03,v5,99,0,153,0.03958434909379691
853,03,v5,99,0,207,-0.030308808596999248
854,03,v5,99,0,45,-0.004867771037529445
855,03,v5,99,0,99,0.03152009262770817
856,03,v5,99,1,153,-0.08943841791439258
857,03,v5,99,1,207,-0.0644892816134873
858,03,v5,99,1,45,-0.10723585239746879
859,03,v5,99,1,99,-0.036804632494424575
860,03,v5,99,2,153,-0.1053458408352976
861,03,v5,99,2,207,-0.11504312472373804
862,03,v5,99,2,45,-0.10144620475561351
863,03,v5,99,2,99,-0.03923715741002972
864,04,premotor,153,0,153,-0.09671705397951792
865,04,premotor,153,0,207,-0.03610616604510358
866,04,premotor,153,0,45,-0.074720181191646
867,04,premotor,153,0,99,-0.0826515118402679
868,04,premotor,153,1,153,-0.03316524567493746
869,04,premotor,153,1,207,-0.031962018514837646
870,04,premotor,153,1,45,-0.07104579606378317
871,04,premotor,153,1,99,-0.07282833403455755
872,04,premotor,153,2,153,-0.03321799650608566
873,04,premotor,153,2,207,-0.025860757342835362
874,04,premotor,153,2,45,-0.09198539714344914
875,04,premotor,153,2,99,-0.04752190218514153
876,04,premotor,207,0,153,-0.10418333158445545
877,04,premotor,207,0,207,-0.1173800604260475
878,04,premotor,207,0,45,-0.08860503033947131
879,04,premotor,207,0,99,-0.11787168455673293
880,04,premotor,207,1,153,-0.0673558252416187
881,04,premotor,207,1,207,-0.09429736816738597
882,04,premotor,207,1,45,-0.07671819891328832
883,04,premotor,207,1,99,-0.10688433262679703
884,04,premotor,207,2,153,-0.008030494496369878
885,04,premotor,207,2,207,-0.07861174760695291
886,04,premotor,207,2,45,-0.08838462028857172
887,04,premotor,207,2,99,-0.08536285104301128
888,04,premotor,45,0,153,-0.047514524504666575
889,04,premotor,45,0,207,-0.11837934487022708
890,04,premotor,45,0,45,-0.08156995446449479
891,04,premotor,45,0,99,-0.0862890934534952
892,04,premotor,45,1,153,-0.1147447153131937
893,04,premotor,45,1,207,-0.10904357020334196
894,04,premotor,45,1,45,-0.07665771876944415
895,04,premotor,45,1,99,-0.058910750353759825
896,04,premotor,45,2,153,-0.07238163178359666
897,04,premotor,45,2,207,-0.12620431172325536
898,04,premotor,45,2,45,-0.04302982563958577
899,04,premotor,45,2,99,-0.01248700660609952
900,04,premotor,99,0,153,0.0021571438342152666
901,04,premotor,99,0,207,-0.0005856227639232901
902,04,premotor,99,0,45,-0.038033810396744104
903,04,premotor,99,0,99,0.010561944123924957
904,04,premotor,99,1,153,-0.02381495235676916
905,04,premotor,99,1,207,-0.0080449871809175
906,04,premotor,99,1,45,0.004411343897412778
907,04,premotor,99,1,99,0.003760126921622021
908,04,premotor,99,2,153,-0.045754713205682265
909,04,premotor,99,2,207,-0.04071912790002718
910,04,premotor,99,2,45,0.03174237962627804
911,04,premotor,99,2,99,-0.03883631556131803
912,04,motor,153,0,153,-0.10352523126143728
913,04,motor,153,0,207,-0.01713905436201632
914,04,motor,153,0,45,-0.05454792862630789
915,04,motor,153,0,99,-0.05505723245697966
916,04,motor,153,1,153,-0.017964883164137954
917,04,motor,153,1,207,0.03286602809378615
918,04,motor,153,1,45,-0.05068846805387105
919,04,motor,153,1,99,-0.09084541536615208
920,04,motor,153,2,153,-0.03420818281638095
921,04,motor,153,2,207,-0.006206368805012713
922,04,motor,153,2,45,-0.0889540739694993
923,04,motor,153,2,99,-0.06658179517871401
924,04,motor,207,0,153,-0.08918182276581771
925,04,motor,207,0,207,-0.15108264939717175
926,04,motor,207,0,45,-0.12950510105572516
927,04,motor,207,0,99,-0.07845549460057102
928,04,motor,207,1,153,-0.04563310889103572
929,04,motor,207,1,207,-0.12797416798460423
930,04,motor,207,1,45,-0.03053907603449258
931,04,motor,207,1,99,-0.07442557790636338
932,04,motor,207,2,153,0.03468674251036934
933,04,motor,207,2,207,-0.09854047498469035
934,04,motor,207,2,45,-0.004183056919191993
935,04,motor,207,2,99,-0.02208048863626703
936,04,motor,45,0,153,-0.034197532389118004
937,04,motor,45,0,207,-0.13726362459641783
938,04,motor,45,0,45,-0.03146275316772321
939,04,motor,45,0,99,-0.09209967256932201
940,04,motor,45,1,153,-0.13248253549245256
941,04,motor,45,1,207,-0.13246435233059717
942,04,motor,45,1,45,-0.11955194595525401
943,04,motor,45,1,99,-0.10414061826250814
944,04,motor,45,2,153,-0.1272366852833445
945,04,motor,45,2,207,-0.14135854051078772
946,04,motor,45,2,45,-0.14141857029081056
947,04,motor,45,2,99,-0.12448020035193935
948,04,motor,99,0,153,-0.004422323175303097
949,04,motor,99,0,207,0.016578394109653446
950,04,motor,99,0,45,-0.06877608035101664
951,04,motor,99,0,99,-0.050368737443188594
952,04,motor,99,1,153,-0.0564795911949148
953,04,motor,99,1,207,-0.021113220502688698
954,04,motor,99,1,45,0.013188579598698964
955,04,motor,99,1,99,-0.0017499819781126962
956,04,motor,99,2,153,-0.0529487616380842
957,04,motor,99,2,207,-0.006337779252766915
958,04,motor,99,2,45,-0.008333291643937653
959,04,motor,99,2,99,0.03534168805685083
960,04,v1,153,0,153,-0.06312926731832019
961,04,v1,153,0,207,-0.07024492096059536
962,04,v1,153,0,45,-0.14628878743673152
963,04,v1,153,0,99,-0.06742176132603353
964,04,v1,153,1,153,-0.02240601952464194
965,04,v1,153,1,207,-0.08583533551862851
966,04,v1,153,1,45,-0.12990064676564322
967,04,v1,153,1,99,-0.08900765327235814
968,04,v1,153,2,153,-0.015215024161422772
969,04,v1,153,2,207,-0.06739571139998579
970,04,v1,153,2,45,-0.16686240595886948
971,04,v1,153,2,99,-0.049670823114314575
972,04,v1,207,0,153,-0.14860094295356785
973,04,v1,207,0,207,-0.032686419205820216
974,04,v1,207,0,45,-0.07146530388875239
975,04,v1,207,0,99,-0.126094363828676
976,04,v1,207,1,153,-0.10104663421483026
977,04,v1,207,1,207,-0.06201485033811758
978,04,v1,207,1,45,-0.1030925632367033
979,04,v1,207,1,99,-0.1289883870801028
980,04,v1,207,2,153,-0.1104168447756981
981,04,v1,207,2,207,-0.08067498533690659
982,04,v1,207,2,45,-0.12872352717338414
983,04,v1,207,2,99,-0.14405118246513487
984,04,v1,45,0,153,-0.06663484617029565
985,04,v1,45,0,207,-0.043268850139002744
986,04,v1,45,0,45,0.04759253010807394
987,04,v1,45,0,99,-0.11459206985925692
988,04,v1,45,1,153,-0.06234650421362552
989,04,v1,45,1,207,-0.051361096813109505
990,04,v1,45,1,45,0.09795186881638918
991,04,v1,45,1,99,-0.05830210237302631
992,04,v1,45,2,153,-0.06118763764988343
993,04,v1,45,2,207,-0.08976958765290807
994,04,v1,45,2,45,0.17359736206660886
995,04,v1,45,2,99,-0.04901952987511439
996,04,v1,99,0,153,-0.06674524597629128
997,04,v1,99,0,207,-0.16323702620906225
998,04,v1,99,0,45,-0.17097977526780553
999,04,v1,99,0,99,0.0066594071353220825
1000,04,v1,99,1,153,-0.0975165703162626
1001,04,v1,99,1,207,-0.16825850198514303
1002,04,v1,99,1,45,-0.14642057567766836
1003,04,v1,99,1,99,0.0244920568991037
1004,04,v1,99,2,153,-0.12551904370058764
1005,04,v1,99,2,207,-0.1392339383048442
1006,04,v1,99,2,45,-0.13631238212187458
1007,04,v1,99,2,99,-0.028693794225787064
1008,04,sup_parietal,153,0,153,-0.08023977650401747
