,Participants,Masks,Target Location Straight,Target Location Rotate,Layers,Kl Div
3749,11,inf_parietal,45,207,1,13.791764403867646
3750,11,inf_parietal,45,207,2,4.955956226277358
3751,11,inf_parietal,45,207,3,0.3011047335892289
3752,11,inf_parietal,45,45,0,203.8118398942603
3753,11,inf_parietal,45,45,1,14.047633977325656
3754,11,inf_parietal,45,45,2,3.685786015883967
3755,11,inf_parietal,45,45,3,0.16216350541860974
3756,11,inf_parietal,45,99,0,210.64897223582628
3757,11,inf_parietal,45,99,1,11.81024621005025
3758,11,inf_parietal,45,99,2,5.636088783139866
3759,11,inf_parietal,45,99,3,0.05450934387134132
3760,11,inf_parietal,99,153,0,211.71538163906763
3761,11,inf_parietal,99,153,1,18.642395751826946
3762,11,inf_parietal,99,153,2,8.125449685977403
3763,11,inf_parietal,99,153,3,0.0016693793042885652
3764,11,inf_parietal,99,207,0,206.15183597036167
3765,11,inf_parietal,99,207,1,16.298942215266102
3766,11,inf_parietal,99,207,2,5.636782862817075
3767,11,inf_parietal,99,207,3,0.4683459374128492
3768,11,inf_parietal,99,45,0,202.9978331564546
3769,11,inf_parietal,99,45,1,18.448643672746584
3770,11,inf_parietal,99,45,2,4.457968327779324
3771,11,inf_parietal,99,45,3,0.2756094400690955
3772,11,inf_parietal,99,99,0,213.4922766534445
3773,11,inf_parietal,99,99,1,22.433613152429043
3774,11,inf_parietal,99,99,2,6.149238596419173
3775,11,inf_parietal,99,99,3,0.1292543140586418
3776,11,v5,153,153,0,83.62043236707186
3777,11,v5,153,153,1,23.92880989177266
3778,11,v5,153,153,2,6.163597184677317
3779,11,v5,153,153,3,0.8091610429399023
3780,11,v5,153,207,0,95.91785855275803
3781,11,v5,153,207,1,18.857761840222963
3782,11,v5,153,207,2,7.042813356787613
3783,11,v5,153,207,3,1.0872849317084727
3784,11,v5,153,45,0,84.2369688710045
3785,11,v5,153,45,1,20.664860934180652
3786,11,v5,153,45,2,7.043289466706176
3787,11,v5,153,45,3,0.5835455409586503
3788,11,v5,153,99,0,88.40478397079234
3789,11,v5,153,99,1,19.477851452582335
3790,11,v5,153,99,2,5.713950200753064
3791,11,v5,153,99,3,0.2096343705762433
3792,11,v5,207,153,0,88.96206190763789
3793,11,v5,207,153,1,22.498606854382558
3794,11,v5,207,153,2,9.708347416320638
3795,11,v5,207,153,3,0.8218779962262497
3796,11,v5,207,207,0,86.5537031418556
3797,11,v5,207,207,1,21.57569477893277
3798,11,v5,207,207,2,7.874912502091962
3799,11,v5,207,207,3,0.8756883724933282
3800,11,v5,207,45,0,77.45746897841676
3801,11,v5,207,45,1,16.07572789482486
3802,11,v5,207,45,2,9.955883620942135
3803,11,v5,207,45,3,0.1603115597399502
3804,11,v5,207,99,0,91.13105794751905
3805,11,v5,207,99,1,23.116303978182348
3806,11,v5,207,99,2,6.320995846715915
3807,11,v5,207,99,3,0.33353334646358057
3808,11,v5,45,153,0,87.98234639100212
3809,11,v5,45,153,1,18.430791219615124
3810,11,v5,45,153,2,9.540692600837165
3811,11,v5,45,153,3,1.8547727394584097
3812,11,v5,45,207,0,94.61325775545349
3813,11,v5,45,207,1,19.03174754266233
3814,11,v5,45,207,2,7.8554677455169815
3815,11,v5,45,207,3,3.5212372343043032
3816,11,v5,45,45,0,84.65849238296175
3817,11,v5,45,45,1,18.783533231050043
3818,11,v5,45,45,2,7.829394787393099
3819,11,v5,45,45,3,0.14812045856754863
3820,11,v5,45,99,0,89.37398883212784
3821,11,v5,45,99,1,21.21395907848424
3822,11,v5,45,99,2,7.6577301436178615
3823,11,v5,45,99,3,0.199654571210375
3824,11,v5,99,153,0,84.37930072821756
3825,11,v5,99,153,1,23.47241797393734
3826,11,v5,99,153,2,5.699447693774766
3827,11,v5,99,153,3,0.0973118555743987
3828,11,v5,99,207,0,91.20871400788295
3829,11,v5,99,207,1,21.199952619628426
3830,11,v5,99,207,2,6.553216110866636
3831,11,v5,99,207,3,0.9896223552699048
3832,11,v5,99,45,0,82.6282019768129
3833,11,v5,99,45,1,16.10361871821565
3834,11,v5,99,45,2,8.397655978722092
3835,11,v5,99,45,3,0.9788516694990949
3836,11,v5,99,99,0,88.24666584337582
3837,11,v5,99,99,1,20.764804660918116
3838,11,v5,99,99,2,6.8799773655032315
3839,11,v5,99,99,3,0.02136673701611791
3840,12,premotor,153,153,0,514.0702731154021
3841,12,premotor,153,153,1,17.18285618164505
3842,12,premotor,153,153,2,4.732835395529399
3843,12,premotor,153,153,3,0.03799320963678593
3844,12,premotor,153,207,0,545.741811301
3845,12,premotor,153,207,1,20.179695799623477
3846,12,premotor,153,207,2,3.4408972060720124
3847,12,premotor,153,207,3,0.6376451841411147
3848,12,premotor,153,45,0,483.09189086581546
3849,12,premotor,153,45,1,16.948205970334023
3850,12,premotor,153,45,2,5.395017168275929
3851,12,premotor,153,45,3,0.15337283752110492
3852,12,premotor,153,99,0,498.5523644135879
3853,12,premotor,153,99,1,19.721979542915115
3854,12,premotor,153,99,2,3.703485534937843
3855,12,premotor,153,99,3,0.8187372266456123
3856,12,premotor,207,153,0,519.0650237934891
3857,12,premotor,207,153,1,17.934765288471795
3858,12,premotor,207,153,2,6.596047413226501
3859,12,premotor,207,153,3,0.1430553383978066
3860,12,premotor,207,207,0,551.2793811587408
3861,12,premotor,207,207,1,19.443211385612887
3862,12,premotor,207,207,2,3.638419422034691
3863,12,premotor,207,207,3,0.14290591276143927
3864,12,premotor,207,45,0,489.5092652227151
3865,12,premotor,207,45,1,21.052123268764504
3866,12,premotor,207,45,2,5.140669008977516
3867,12,premotor,207,45,3,0.08458672899789915
3868,12,premotor,207,99,0,506.19568573899846
3869,12,premotor,207,99,1,19.36951953887148
3870,12,premotor,207,99,2,5.179092037338565
3871,12,premotor,207,99,3,0.21280133203098217
3872,12,premotor,45,153,0,511.60598694985305
3873,12,premotor,45,153,1,14.902840756731136
3874,12,premotor,45,153,2,4.22633255623759
3875,12,premotor,45,153,3,
3876,12,premotor,45,207,0,542.0427978474344
3877,12,premotor,45,207,1,20.957062005812148
3878,12,premotor,45,207,2,3.3273810492840865
3879,12,premotor,45,207,3,0.00041233589225658784
3880,12,premotor,45,45,0,476.27880319759527
3881,12,premotor,45,45,1,15.498776946290084
3882,12,premotor,45,45,2,4.962720109947604
3883,12,premotor,45,45,3,0.0012838638108784162
3884,12,premotor,45,99,0,507.5881423429178
3885,12,premotor,45,99,1,18.373009811015695
3886,12,premotor,45,99,2,4.068317072251631
3887,12,premotor,45,99,3,0.36255444881323706
3888,12,premotor,99,153,0,523.8845247474384
3889,12,premotor,99,153,1,16.248850235275505
3890,12,premotor,99,153,2,5.749727603680151
3891,12,premotor,99,153,3,0.002852476270196469
3892,12,premotor,99,207,0,550.8081349570217
3893,12,premotor,99,207,1,17.36263080991999
3894,12,premotor,99,207,2,4.940205782235839
3895,12,premotor,99,207,3,0.36640799938874263
3896,12,premotor,99,45,0,489.8485218514215
3897,12,premotor,99,45,1,17.49963924642777
3898,12,premotor,99,45,2,3.58030196726832
3899,12,premotor,99,45,3,0.0113677117890316
3900,12,premotor,99,99,0,517.8963613499918
3901,12,premotor,99,99,1,18.285766520923094
3902,12,premotor,99,99,2,9.937974353762993
3903,12,premotor,99,99,3,0.016927077131102142
3904,12,motor,153,153,0,216.96894128955375
3905,12,motor,153,153,1,18.477653309140642
3906,12,motor,153,153,2,8.180249926171026
3907,12,motor,153,153,3,1.240112974444993
3908,12,motor,153,207,0,214.74261700221248
3909,12,motor,153,207,1,16.402089035724693
3910,12,motor,153,207,2,5.3525159145893095
3911,12,motor,153,207,3,0.831323100852428
3912,12,motor,153,45,0,210.84430051912125
3913,12,motor,153,45,1,19.633434395321633
3914,12,motor,153,45,2,5.327369812256244
3915,12,motor,153,45,3,0.6344609929909428
3916,12,motor,153,99,0,217.45169760138214
3917,12,motor,153,99,1,21.925126210999785
3918,12,motor,153,99,2,8.745509098974653
3919,12,motor,153,99,3,0.5204981085269548
3920,12,motor,207,153,0,213.00346976948794
3921,12,motor,207,153,1,14.92433994027349
3922,12,motor,207,153,2,5.140550165635192
3923,12,motor,207,153,3,0.47073268520360717
3924,12,motor,207,207,0,208.3669185549855
3925,12,motor,207,207,1,16.754637298939006
3926,12,motor,207,207,2,3.9980373496414185
3927,12,motor,207,207,3,0.03450583497688914
3928,12,motor,207,45,0,212.7636621943493
3929,12,motor,207,45,1,14.844640209199067
3930,12,motor,207,45,2,5.116393327497425
3931,12,motor,207,45,3,0.00121411924475201
3932,12,motor,207,99,0,213.4006222237677
3933,12,motor,207,99,1,16.635123264361425
3934,12,motor,207,99,2,5.2966386522831685
3935,12,motor,207,99,3,0.23288677401345342
3936,12,motor,45,153,0,211.5818406438803
3937,12,motor,45,153,1,14.424120946237913
3938,12,motor,45,153,2,7.702086039392529
3939,12,motor,45,153,3,0.11120366233375889
3940,12,motor,45,207,0,207.9990814440375
3941,12,motor,45,207,1,15.61756352152526
3942,12,motor,45,207,2,5.501385157010844
3943,12,motor,45,207,3,0.006054887102774464
3944,12,motor,45,45,0,213.3784748100672
3945,12,motor,45,45,1,16.086371285713522
3946,12,motor,45,45,2,6.144467567022959
3947,12,motor,45,45,3,0.22143053084592312
3948,12,motor,45,99,0,220.56214590198994
3949,12,motor,45,99,1,13.613271540548624
3950,12,motor,45,99,2,5.417964654225443
3951,12,motor,45,99,3,0.381971481312764
3952,12,motor,99,153,0,209.24368973673865
3953,12,motor,99,153,1,15.653350215614793
3954,12,motor,99,153,2,6.301350487763461
3955,12,motor,99,153,3,0.2961621344000035
3956,12,motor,99,207,0,209.28322973269113
3957,12,motor,99,207,1,17.819034065145104
3958,12,motor,99,207,2,6.11580632514519
3959,12,motor,99,207,3,
3960,12,motor,99,45,0,209.31718566611514
3961,12,motor,99,45,1,13.443650241847642
3962,12,motor,99,45,2,5.969317798611929
3963,12,motor,99,45,3,0.015770120229019025
3964,12,motor,99,99,0,214.5207002122834
3965,12,motor,99,99,1,16.679870331088985
3966,12,motor,99,99,2,6.464663936936457
3967,12,motor,99,99,3,0.11993907489254074
3968,12,v1,153,153,0,316.1977551350243
3969,12,v1,153,153,1,15.083949750038567
3970,12,v1,153,153,2,3.6846208147985364
3971,12,v1,153,153,3,0.3127193353570241
3972,12,v1,153,207,0,309.91885292057356
3973,12,v1,153,207,1,15.483016914444086
3974,12,v1,153,207,2,6.913107727449301
3975,12,v1,153,207,3,0.029648514629878997
3976,12,v1,153,45,0,317.82191526840916
3977,12,v1,153,45,1,16.71983124976628
3978,12,v1,153,45,2,6.031433166760484
3979,12,v1,153,45,3,0.8611496234793464
3980,12,v1,153,99,0,324.7124499871221
3981,12,v1,153,99,1,17.846215835256437
3982,12,v1,153,99,2,6.18790677440197
3983,12,v1,153,99,3,0.7378546296958531
3984,12,v1,207,153,0,320.2098254681633
3985,12,v1,207,153,1,19.03807757066985
3986,12,v1,207,153,2,4.753900203727433
3987,12,v1,207,153,3,0.20048911288002652
3988,12,v1,207,207,0,314.11000537079707
3989,12,v1,207,207,1,16.87529864378122
3990,12,v1,207,207,2,5.753589347141063
3991,12,v1,207,207,3,0.16559340419501883
3992,12,v1,207,45,0,311.3271003653163
3993,12,v1,207,45,1,14.379246087282095
3994,12,v1,207,45,2,6.752253826116584
3995,12,v1,207,45,3,0.19126561252018304
3996,12,v1,207,99,0,330.0680243628014
3997,12,v1,207,99,1,18.641391220503333
3998,12,v1,207,99,2,5.339706746978399
3999,12,v1,207,99,3,0.3694968375161719
4000,12,v1,45,153,0,317.24660380743126
4001,12,v1,45,153,1,15.644148544130918
4002,12,v1,45,153,2,8.181562431664167
4003,12,v1,45,153,3,0.606124851167249
4004,12,v1,45,207,0,314.1235868830526
4005,12,v1,45,207,1,15.712343905679996
4006,12,v1,45,207,2,7.705491406758627
4007,12,v1,45,207,3,0.022264663698234065
4008,12,v1,45,45,0,317.0084849154692
4009,12,v1,45,45,1,17.31259808589717
4010,12,v1,45,45,2,9.482378631107254
4011,12,v1,45,45,3,0.8803012583540537
4012,12,v1,45,99,0,328.15286764046425
4013,12,v1,45,99,1,15.538754538299116
4014,12,v1,45,99,2,8.212394101135873
4015,12,v1,45,99,3,1.4050104884361942
4016,12,v1,99,153,0,336.2291060738786
4017,12,v1,99,153,1,12.918828923226286
4018,12,v1,99,153,2,4.38826007731808
4019,12,v1,99,153,3,
4020,12,v1,99,207,0,328.3596474154174
4021,12,v1,99,207,1,14.249543600287558
4022,12,v1,99,207,2,5.7879018018514525
4023,12,v1,99,207,3,
4024,12,v1,99,45,0,331.22009861273204
4025,12,v1,99,45,1,16.920625529416306
4026,12,v1,99,45,2,5.363670298314974
4027,12,v1,99,45,3,
4028,12,v1,99,99,0,339.4433511359764
4029,12,v1,99,99,1,15.459716638855166
4030,12,v1,99,99,2,6.194628720429437
4031,12,v1,99,99,3,
4032,12,sup_parietal,153,153,0,189.08585554463835
4033,12,sup_parietal,153,153,1,16.07361378468999
4034,12,sup_parietal,153,153,2,4.353705973234342
4035,12,sup_parietal,153,153,3,2.476968785025014
4036,12,sup_parietal,153,207,0,194.54565621173938
4037,12,sup_parietal,153,207,1,19.11461723072663
4038,12,sup_parietal,153,207,2,3.8386993791567745
4039,12,sup_parietal,153,207,3,0.8140215849962588
4040,12,sup_parietal,153,45,0,190.678059251082
4041,12,sup_parietal,153,45,1,17.932590405554695
4042,12,sup_parietal,153,45,2,4.837573762001886
4043,12,sup_parietal,153,45,3,0.07695940585436989
4044,12,sup_parietal,153,99,0,194.19275267417498
4045,12,sup_parietal,153,99,1,17.519006072188358
4046,12,sup_parietal,153,99,2,3.7750096335962215
4047,12,sup_parietal,153,99,3,0.04464808823687144
4048,12,sup_parietal,207,153,0,185.07306165080502
4049,12,sup_parietal,207,153,1,19.859328566868136
4050,12,sup_parietal,207,153,2,6.765782283056589
4051,12,sup_parietal,207,153,3,0.27056760382100603
4052,12,sup_parietal,207,207,0,184.4248090421364
4053,12,sup_parietal,207,207,1,21.49331916252764
4054,12,sup_parietal,207,207,2,4.965922799589678
4055,12,sup_parietal,207,207,3,0.2589314775766417
4056,12,sup_parietal,207,45,0,183.04949453850045
4057,12,sup_parietal,207,45,1,18.565501600692986
4058,12,sup_parietal,207,45,2,5.2314286994182275
4059,12,sup_parietal,207,45,3,0.39868652978770097
4060,12,sup_parietal,207,99,0,179.23710648350132
4061,12,sup_parietal,207,99,1,17.568948383294057
4062,12,sup_parietal,207,99,2,6.867951791979707
4063,12,sup_parietal,207,99,3,0.27181380161665397
4064,12,sup_parietal,45,153,0,188.41131659915294
4065,12,sup_parietal,45,153,1,14.947641024409386
4066,12,sup_parietal,45,153,2,8.314307339100928
4067,12,sup_parietal,45,153,3,0.8440079510470422
4068,12,sup_parietal,45,207,0,182.2579578886185
4069,12,sup_parietal,45,207,1,16.379503971324016
4070,12,sup_parietal,45,207,2,6.791889552346547
4071,12,sup_parietal,45,207,3,0.005874473411651787
4072,12,sup_parietal,45,45,0,183.4322729187115
4073,12,sup_parietal,45,45,1,18.642248541746117
4074,12,sup_parietal,45,45,2,8.218845689003524
4075,12,sup_parietal,45,45,3,0.5266935322953401
4076,12,sup_parietal,45,99,0,180.91992421476024
4077,12,sup_parietal,45,99,1,15.643804294075835
4078,12,sup_parietal,45,99,2,6.411056522645367
4079,12,sup_parietal,45,99,3,0.6043196432327284
4080,12,sup_parietal,99,153,0,182.31648202775233
4081,12,sup_parietal,99,153,1,20.10452388365065
4082,12,sup_parietal,99,153,2,5.5523691736625285
4083,12,sup_parietal,99,153,3,0.060345684259477284
4084,12,sup_parietal,99,207,0,184.9824024280515
4085,12,sup_parietal,99,207,1,15.588284254387812
4086,12,sup_parietal,99,207,2,4.351998028318187
4087,12,sup_parietal,99,207,3,
4088,12,sup_parietal,99,45,0,182.57808872962795
4089,12,sup_parietal,99,45,1,20.835749312388828
4090,12,sup_parietal,99,45,2,5.717232352068095
4091,12,sup_parietal,99,45,3,
4092,12,sup_parietal,99,99,0,178.65584301404476
4093,12,sup_parietal,99,99,1,16.344425002920282
4094,12,sup_parietal,99,99,2,5.156017501421331
4095,12,sup_parietal,99,99,3,0.033509767503531795
4096,12,inf_parietal,153,153,0,217.1844666245395
4097,12,inf_parietal,153,153,1,16.35343495845379
4098,12,inf_parietal,153,153,2,10.284613754220983
4099,12,inf_parietal,153,153,3,1.4776958834973373
4100,12,inf_parietal,153,207,0,216.3143205002696
4101,12,inf_parietal,153,207,1,14.912361964286596
4102,12,inf_parietal,153,207,2,9.827244824599875
4103,12,inf_parietal,153,207,3,0.035216586583926957
4104,12,inf_parietal,153,45,0,232.66247495630273
4105,12,inf_parietal,153,45,1,14.605285656095727
4106,12,inf_parietal,153,45,2,8.934764823304505
4107,12,inf_parietal,153,45,3,0.43239420280715607
4108,12,inf_parietal,153,99,0,226.41682053743259
4109,12,inf_parietal,153,99,1,17.865595360749847
4110,12,inf_parietal,153,99,2,7.51169744149552
4111,12,inf_parietal,153,99,3,1.0618431595959765
4112,12,inf_parietal,207,153,0,206.75454172585023
4113,12,inf_parietal,207,153,1,14.48806806404047
4114,12,inf_parietal,207,153,2,7.890590146332249
4115,12,inf_parietal,207,153,3,0.0031275820200993287
4116,12,inf_parietal,207,207,0,215.5163023614553
4117,12,inf_parietal,207,207,1,17.55661282356389
4118,12,inf_parietal,207,207,2,3.0174864587284858
4119,12,inf_parietal,207,207,3,1.3315115397908173
4120,12,inf_parietal,207,45,0,227.55010538506474
4121,12,inf_parietal,207,45,1,13.049542883563614
4122,12,inf_parietal,207,45,2,6.1643119312277825
4123,12,inf_parietal,207,45,3,0.08119216149501166
4124,12,inf_parietal,207,99,0,215.36872443597127
4125,12,inf_parietal,207,99,1,17.438000437271175
4126,12,inf_parietal,207,99,2,5.940554280725123
4127,12,inf_parietal,207,99,3,0.44614528266074654
4128,12,inf_parietal,45,153,0,212.1246969081073
4129,12,inf_parietal,45,153,1,16.08582573162889
4130,12,inf_parietal,45,153,2,10.601594427984983
4131,12,inf_parietal,45,153,3,0.10771741439206017
4132,12,inf_parietal,45,207,0,222.90021489244305
4133,12,inf_parietal,45,207,1,17.105561736177805
4134,12,inf_parietal,45,207,2,8.031727195682166
4135,12,inf_parietal,45,207,3,0.016745015716758238
4136,12,inf_parietal,45,45,0,230.5310091085818
4137,12,inf_parietal,45,45,1,14.574579298631285
4138,12,inf_parietal,45,45,2,6.531941438219256
4139,12,inf_parietal,45,45,3,0.6118613803213137
4140,12,inf_parietal,45,99,0,219.47868527068636
4141,12,inf_parietal,45,99,1,17.110165321976154
4142,12,inf_parietal,45,99,2,6.5447828348543595
4143,12,inf_parietal,45,99,3,0.4390140980108199
4144,12,inf_parietal,99,153,0,216.2389221627238
4145,12,inf_parietal,99,153,1,18.420540448988394
4146,12,inf_parietal,99,153,2,6.212604135825741
4147,12,inf_parietal,99,153,3,0.20139644906124052
4148,12,inf_parietal,99,207,0,216.8329890832649
4149,12,inf_parietal,99,207,1,20.660242320985084
4150,12,inf_parietal,99,207,2,7.679245235103443
4151,12,inf_parietal,99,207,3,0.27134658066757134
4152,12,inf_parietal,99,45,0,226.16646742304783
4153,12,inf_parietal,99,45,1,16.974132312470452
4154,12,inf_parietal,99,45,2,7.008656383958021
4155,12,inf_parietal,99,45,3,0.12772986816942852
4156,12,inf_parietal,99,99,0,224.20527268065302
4157,12,inf_parietal,99,99,1,15.270691620400537
4158,12,inf_parietal,99,99,2,4.630103348083225
4159,12,inf_parietal,99,99,3,0.5204624047621643
4160,12,v5,153,153,0,89.78205228663927
4161,12,v5,153,153,1,19.8287051705001
4162,12,v5,153,153,2,6.504221364274475
4163,12,v5,153,153,3,0.011652910462502053
4164,12,v5,153,207,0,93.3465887512863
4165,12,v5,153,207,1,20.146326300696366
4166,12,v5,153,207,2,6.422013932558267
4167,12,v5,153,207,3,0.5820517524144133
4168,12,v5,153,45,0,89.27022024929434
4169,12,v5,153,45,1,17.97699446786401
4170,12,v5,153,45,2,6.58843895478533
4171,12,v5,153,45,3,0.3238208997043288
4172,12,v5,153,99,0,89.04107926907395
4173,12,v5,153,99,1,23.479839210492962
4174,12,v5,153,99,2,4.4662189645196895
4175,12,v5,153,99,3,0.05859472498654933
4176,12,v5,207,153,0,95.9343495444289
4177,12,v5,207,153,1,23.317379738173493
4178,12,v5,207,153,2,5.085372889111264
4179,12,v5,207,153,3,0.2460201616317242
4180,12,v5,207,207,0,95.49846079071469
4181,12,v5,207,207,1,24.990248110389935
4182,12,v5,207,207,2,6.186413264981415
4183,12,v5,207,207,3,0.7452492447776413
4184,12,v5,207,45,0,86.8944269059141
4185,12,v5,207,45,1,22.296721321356177
4186,12,v5,207,45,2,5.6369612629774934
4187,12,v5,207,45,3,0.6077922987772392
4188,12,v5,207,99,0,85.90492759172689
4189,12,v5,207,99,1,20.877112591084263
4190,12,v5,207,99,2,4.760397961612494
4191,12,v5,207,99,3,0.0018333070317002043
4192,12,v5,45,153,0,99.99051698407352
4193,12,v5,45,153,1,19.143903876341383
4194,12,v5,45,153,2,9.43474536801988
4195,12,v5,45,153,3,0.3258518332554482
4196,12,v5,45,207,0,94.96140340233396
4197,12,v5,45,207,1,17.020780084758783
4198,12,v5,45,207,2,8.164313065272164
4199,12,v5,45,207,3,0.007067347217328934
4200,12,v5,45,45,0,84.15388849225029
4201,12,v5,45,45,1,20.66700232306982
4202,12,v5,45,45,2,7.191309386207318
